title,ingredients,directions,NER,Country,Distance,garlic,salt,coconut milk,onion,fish sauce,water,red curry,ginger,vegetable oil,tomatoes,curry powder,chicken,lime,oil,sugar,curry,cilantro,brown sugar,turmeric,fresh ginger,onions,lime juice,Salt,fresh cilantro,basil,garam masala,ground coriander,cumin,ground cumin,Curry,soy sauce,shallots,rice,shrimp,olive oil,potatoes,red bell pepper,green curry,ground turmeric,chicken breasts,chicken broth,cinnamon,chili powder,carrots,canola oil,peanut oil,cumin seeds,butter,peanuts,red pepper,light coconut milk,green beans,Onion,coriander,cayenne pepper,turmeric powder,carrot,flour,Water,paprika,coriander seeds,Garlic,cloves,Ginger,jasmine rice,fresh basil,lemon juice,chicken stock,coriander powder,green onions,green chilies,Chicken,Coconut Milk,Turmeric,tomato paste,pepper,milk,kosher salt,zucchini,red onion,gingerroot,unsweetened coconut milk,Cumin,bamboo shoots,cornstarch,black pepper,coconut,clove garlic,fresh coriander,tomato,bay leaves,yellow onion,coconut cream,stalk lemongrass,ghee,palm sugar,Cilantro,mushrooms,beef,clove Garlic,Sugar,shallot,scallions,Onions,lime leaves,red chili powder,cumin powder,egg,red chilies,ground ginger,mustard seeds,cooking oil,green bell pepper,Kosher salt,ground black pepper,peanut butter,Fish Sauce,yogurt,eggs,cauliflower,frozen peas,pineapple,basmati rice,Garam masala,Vegetable oil,coriander seed,vegetable stock,broccoli,lemon grass,fenugreek seeds,ground cinnamon,plain yogurt,eggplant,Red Curry,chicken breast,vegetable broth,sesame oil,bay leaf,coconut oil,tomato puree,Tomatoes,potato,Garam Masala,stalks lemongrass,mint,chicken thighs,Olive Oil,galangal,lime zest,celery,black peppercorns,Oil,Carrot,skinless,cardamom pods,peas,chickpeas,shrimp paste,light brown sugar,Basil,ground beef,lamb,ginger paste,black mustard seeds,eggplants,white rice,tamarind paste,fennel seeds,green onion,coriander leaves,lemon,Cinnamon,honey,Potatoes,snow peas,Milk,Butter,cucumber,fresh coriander leaves,baby corn,rice noodles,mussels,ginger-garlic,pumpkin,unsalted butter,red onions,curry paste,chilies,fresh lemongrass,raisins,white sugar,white onion,cashews,sweet potato,Tomato,shiitake mushrooms,tomato sauce,nutmeg,vinegar,red chili pepper
Roast Salmon With Thai Red Curry And Bok Choy,"[""8 whole baby bok choy"", ""2 teaspoons vegetable oil"", ""2 tablespoons vegetable oil"", ""1/2 teaspoon Thai red curry paste"", ""14 ounces unsweetened coconut milk"", ""1/4 cup lemongrass, finely chopped or 1 tablespoon lemon peel, grated"", ""1 tablespoon brown sugar"", ""2 1/2 tablespoons fresh lime juice"", ""2 tablespoons fish sauce (nam pla)"", ""24 ounces salmon fillets""]","[""Cook bok choy in pot of boiling salted water until crisp-tender, about 2 minutes. Drain. Set aside."", ""Heat 2 teaspoons vegetable oil in heavy large skillet over medium heat. Add curry paste and stir 30 seconds. Add coconut milk, chopped lemongrass and 1 tablespoon brown sugar. Boil until mixture is slightly thickened and reduced to 1 cup, about 5 minutes."", ""Stir in 2 1/2 tablespoons lime juice and 1 tablespoon fish sauce. Set curry sauce aside."", ""Preheat oven to 400\u00b0F."", ""Heat 1 tablespoon oil in heavy large ovenproof skillet over high heat. Sprinkle salmon with salt and pepper; add to skillet. Cook salmon 2 minutes per side."", ""Transfer skillet to oven. Bake salmon until opaque in center, about 6 minutes."", ""Meanwhile, heat remaining 1 tablespoon vegetable oil in large nonstick skillet over medium-high heat. Add bok choy and saute until beginning to brown in spots, about 4 minutes. Drizzle bok choy with remaining 1 tablespoon fish sauce. Bring curry sauce to simmer and ladle onto 4 plates."", ""Arrange 1 salmon fillet and 2 pieces of bok choy atop curry sauce on each plate and serve.""]","[""baby bok choy"", ""vegetable oil"", ""vegetable oil"", ""Thai red curry paste"", ""coconut milk"", ""lemon peel"", ""brown sugar"", ""lime juice"", ""fish sauce"", ""salmon""]",Thailand,4157,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai Green Curry Chicken,"[""2 large boneless skinless chicken breasts, sliced into bite sized pieces"", ""kosher salt"", ""fresh ground black pepper"", ""canola oil"", ""1/2 red onion, chopped"", ""1 vidalia onion, chopped"", ""2 1/2 tablespoons green curry paste (Thai Kitchen brand)"", ""4 tablespoons green curry paste (Roland's brand)"", ""8 ounces chicken stock"", ""8 ounces coconut milk"", ""6 ounces sofrito sauce (cilantro)"", ""4 tablespoons tamari"", ""2 tablespoons brown sugar"", ""1 cup peas""]","[""Heat large skillet and add canola oil."", ""Season chicken with salt and pepper and sear on both sides."", ""Remove chicken and set aside."", ""In the same skillet, saute the onions until wilted."", ""Add coconut milk and green curry pastes, chicken stock, sugar, sofrito, and tamari and simmer about 20 minutes, sitting occasionally."", ""Add the chicken back to the pan along with the peas and stir well."", ""Once the chicken has reheated the dish is ready to be served.""]","[""chicken breasts"", ""kosher salt"", ""fresh ground black pepper"", ""canola oil"", ""red onion"", ""vidalia onion"", ""green curry"", ""green curry"", ""chicken"", ""coconut milk"", ""sofrito sauce"", ""tamari"", ""brown sugar"", ""peas""]",Thailand,4157,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clams And Mussels In Thai Curry Sauce,"[""2 tablespoons vegetable oil"", ""2 inches ginger, peeled and minced"", ""1 Thai red chili peppers or 1 jalapeno, seeded and chopped"", ""2 tablespoons Thai red curry paste"", ""1/2 cup ketchup"", ""2 limes, juice of"", ""1 1/2 cups water"", ""16 littleneck clams, scrubbed"", ""2 lbs mussels, scrubbed"", ""1 red bell pepper, thinly sliced"", ""1/2 cup cilantro, fresh"", ""1/2 cup basil, fresh and leaves torn roughly if large"", ""lime wedge, for serving (optional)"", ""French bread, for serving (optional)""]","[""In a large pot, heat the oil over medium high heat."", ""Add the ginger, garlic, and chile and stir fry until fragrant."", ""Add the curry paste and ketchup and fry until they start to brown."", ""Add the lime juice and water. Cover and bring to a boil."", ""Add the clams. Cover and cook until they start to open, 3 minutes or so."", ""Add the mussels, recover, and cook until they open slightly, about 3 more minutes."", ""Add the red bell pepper, half the cilantro and basil. Stir to combine."", ""Cover and cook for another 2 minutes, until the pepper starts to get tender."", ""Remove the shellfish to a serving bowl, discarding any that did not open. Ladle the broth over the top, then sprinkle with the remaining cilantro and basil."", ""Serve with lime wedges for squeezing, and french bread to sop up the broth.""]","[""vegetable oil"", ""ginger"", ""red chili peppers"", ""red curry"", ""ketchup"", ""water"", ""littleneck clams"", ""mussels"", ""red bell pepper"", ""cilantro"", ""basil"", ""lime"", ""bread""]",Thailand,4157,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thai Stir-Fry Beef Curry,"[""Sauce"", ""90 ml coconut milk"", ""2 tablespoons fish sauce"", ""2 tablespoons sugar"", ""6 kaffir lime leaves"", ""Stir-fry"", ""1 tablespoon oil"", ""2 tablespoons panang curry paste (use only 1 Tbsp. or less for less heat)"", ""250 g beef sirloin, sliced thinly"", ""1/8 cup green pepper, sliced"", ""1/8 cup red pepper, sliced"", ""1/4 cup onion, sliced"", ""2 tablespoons roasted peanuts, chopped fine (or cashews)""]","[""Mix together the sauce ingredients and set aside."", ""Heat a large skillet and add the oil and curry paste. Cook for 1 minute on low heat."", ""Return the temperature to high and saute the beef, then add the sauce. Cook until the sauce is thick, about 5 minutes."", ""Add the sliced peppers , onions and ground peanuts. Cook for 2 minutes more."", ""Serve over Jasmine rice. (P.S. Don't eat the lime leaves).""]","[""Sauce"", ""coconut milk"", ""fish sauce"", ""sugar"", ""lime leaves"", ""oil"", ""panang curry"", ""beef sirloin"", ""green pepper"", ""red pepper"", ""onion"", ""peanuts""]",Thailand,4157,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai Curry Seafood Bruschetta,"[""2 tablespoons olive oil"", ""1 1/2 cups diced plum tomatoes"", ""1 tablespoon fresh ginger, minced"", ""3 garlic cloves, minced"", ""2 (15 ounce) cans coconut milk"", ""1 1/2 tablespoons red curry paste"", ""3 lbs assorted seafood"", ""1/4 cup fresh cilantro, chopped"", ""salt""]","[""In large pot, heat olive oil over medium high heat. Add tomatoes, ginger, and garlic, and saute for 1 minute. Add coconut milk and curry paste, stir well, and bring to a boil. Add seafood and lower heat to a simmer. (It may be necessary to add seafood a little bit at a time, judging by how fast it cooks - please see the info at the end) Simmer until seafood is done. Add cilantro or parsley, stir well, and served with crusty bread of your choice."", ""The following are guidelines on roughly how long my seafood took to cook:."", ""5-7 minutes."", ""Large clams."", ""Large scallops."", ""Large shrimp."", ""3-5 minutes."", ""Fish (flounder, tilapia, etc), cut into 1-2\"" pieces."", ""Smaller shrimp."", ""Bay scallops."", ""Mussels.""]","[""olive oil"", ""tomatoes"", ""fresh ginger"", ""garlic"", ""coconut milk"", ""red curry"", ""seafood"", ""fresh cilantro"", ""salt""]",Thailand,4157,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grilled Thai Red Curry Chicken,"[""1 (13 1/2 ounce) can unsweetened coconut milk"", ""1 -2 tablespoon red curry paste"", ""1 teaspoon fresh ginger, chopped"", ""1 teaspoon fresh garlic, chopped"", ""1 lime, juiced"", ""3 tablespoons soy sauce"", ""1 cup sweet basil (divided)"", ""1 fresh chili pepper, cut into strips"", ""1 1/2 lbs chicken breasts, pounded thin and even (about 4 breast halves)"", ""1 (8 ounce) can bamboo shoots, cut into strips"", ""1 medium bell pepper, cut into large pieces"", ""1/2 lb green beans, cleaned and cut in 1 \"" pieces"", ""1 teaspoon brown sugar"", ""lime slice (for garnish)""]","[""Pour coconut milk into 1 gal sized re-sealable bag. Add curry paste, soy, ginger, lime and juice, half the basil and chili peppers.(jalapenos can be substituted for a slightly milder dish. Mash together well and then add the chicken."", ""Allow to marinate at least 2 hours, or overnight."", ""Prepare grill to medium high. Remove chicken from marinade and shake off excess. Grill chicken until juices run clear."", ""While grilling, strain marinade into a medium sauce pan and bring to a simmer. Boil gently for about 5-7 minutes."", ""Add the bamboo shoots bell pepper green beans, and brown sugar and boil an additional 5-7 minutes until thickened.(it may have a slightly oily appearance)"", ""Plate chicken with veggies and some of the sauce on top, and garnish with lime slices and remainder of the basil."", ""Serve the rest of the sauce on the side along with some cooked basmati or jasmine rice.""]","[""unsweetened coconut milk"", ""red curry"", ""fresh ginger"", ""fresh garlic"", ""lime"", ""soy sauce"", ""sweet basil"", ""fresh chili pepper"", ""chicken breasts"", ""bamboo shoots"", ""bell pepper"", ""green beans"", ""brown sugar"", ""lime slice""]",Thailand,4157,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai Green Curry Paste With Pork And Chinese Okra,"[""2 tablespoons oil"", ""1 tablespoon green curry paste (more is optional to taste)"", ""1 teaspoon cumin powder"", ""1 teaspoon coriander powder"", ""1 1/2 lbs pork loin (end sliced)"", ""1/2 - 3/4 cup coconut milk, unsweetened"", ""1 cup sweet basil"", ""1 small hot chili pepper (optional)"", ""1 tablespoon anchovies or 1 tablespoon fish sauce"", ""1/2 teaspoon sugar"", ""1 1/2 tablespoons peanut butter""]","[""PREPARATION-."", ""De-bone the pork loin and cut up into bite size pieces, set aside."", ""Cut the long Chinese Okra vegetable in half and then cut away the tough outer skin, the cut into bite size pieces, set aside, and/or clean, cut up and use other vegetables."", ""Chop up the basil leaves and leave several whole pieces(4 plus) for garnish, set aside."", ""Use a small not very hot pepper, remove the seeds, cut up, set aside."", ""Chop the anchovies into small pieces, set aside."", ""."", ""COOKING INSTRUCTIONS-."", ""Heat oil in a pan or wok, add the curry paste, then add the coriander and cumin powder and stir fry for a minute or two."", ""Add 1/2 to 3/4 cup of the coconut milk, lower heat and simmer for several minutes."", ""Add the pork, until thoroughly cooked."", ""Add the basil leaves, hot pepper, anchovies, sugar, peanut butter and simmer a few minutes more."", ""Place hot soup into individual bowls and garnish with a whole basil leaf or two."", ""Serve with rice and enjoy!"", ""."", ""NOTES-."", ""Using 1 tablespoon Thai Curry Paste is hot enough, more will make it very hot and also if you use a hot pepper as well. You can also marinate the pork with lime juice and chopped up garlic for several hours or overnight in the refrigerator... this will tenderize the pork.""]","[""oil"", ""green curry"", ""cumin powder"", ""coriander powder"", ""pork loin"", ""coconut milk"", ""sweet basil"", ""hot chili pepper"", ""anchovies"", ""sugar"", ""peanut butter""]",Thailand,4157,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai Eggplant & Kumara Curry With Barley (Low Gi),"[""300 g pearl barley"", ""2 teaspoons canola oil"", ""1 onion, chopped"", ""2 tablespoons green curry paste, reduce to 1 tbs if you prefer less heat"", ""1 eggplant, cut into 1/4 then thickly sliced"", ""375 ml light coconut milk"", ""250 ml reduced-sodium vegetable stock"", ""6 kaffir lime leaves"", ""1 kumara, peeled and cut into cubes (orange sweet potato)"", ""1 teaspoon soft brown sugar"", ""2 tablespoons lime juice"", ""2 teaspoons grated lime zest""]","[""Rinse & drain the barley. Fill a large saucepan with 5 cups water and add barley. Bring to the boil then reduce heat. Simmer for 25-30 minutes, or until tender. Drain."", ""While barley is cooking, heat oil in large wok (or frying pan) then add curry paste and onion. Cook, stirring, over medium heat for 3 minutes."", ""Add eggplant and cook for a further 4 minutes, or until softened."", ""Pour in stock and coconut milk. Bring to the boil. Reduce heat and simmer for 5 minutes. Add the lime leaves and kumara and cook for 10 minutes, or until the kumara is very tender."", ""Finally, mix in the sugar, lime juice and lime zest. Combine well. Season with salt & pepper, to taste, then serve over barley.""]","[""pearl barley"", ""canola oil"", ""onion"", ""green curry"", ""eggplant"", ""light coconut milk"", ""vegetable stock"", ""lime leaves"", ""kumara"", ""brown sugar"", ""lime juice"", ""lime zest""]",Thailand,4157,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khao Soi (Northern Thai Lamb Curry),"[""1 rack lamb (should be single with 8 ribs)"", ""2 tablespoons ground cumin"", ""2 tablespoons ground coriander"", ""2 tablespoons curry powder"", ""1 tablespoon turmeric powder"", ""2 garlic cloves, minced"", ""2 tablespoons grapeseed oil"", ""salt, to taste"", ""Kao Soi Curry"", ""2 tablespoons vegetable oil"", ""1 (4 ounce) can yellow curry paste"", ""0.5 (4 ounce) can red curry paste"", ""1 tablespoon ground cumin"", ""1 tablespoon ground coriander"", ""1 tablespoon curry powder"", ""1/2 tablespoon turmeric powder"", ""fish sauce, to taste"", ""white sugar, to taste"", ""3 (13 1/2 ounce) cans coconut milk"", ""1 (1 lb) package wonton, strips"", ""1 cup pickled mustard greens, diced"", ""1 red onion, diced"", ""1 lime zest"", ""1 cup cilantro leaf"", ""1 tablespoon red chili oil""]","[""Combine ground cumin, ground coriander seeds, curry powder, turmeric powder and minced garlic in a small bowl. Rub rack of lamb with mixed spices and wrap in plastic wrap. Refrigerate for several hours. When ready to make this dish, bring lamb to room temperature before cooking."", ""Using medium saucepan, pour in 2 tablespoon cooking oil and start cooking the curry pastes on low heat for 2 to 3 minutes, adding the spices, then the coconut cream, and cook for 5 minutes. Add the rest of the coconut milk. Bring to a boil, and add the sugar and fish sauce to taste. Simmer for 1/2 hour and check the seasoning."", ""Preheat the oven at 375 degrees F. Heat the saute pan with grapeseed oil and season the marinated lamb with salt. Sear until golden brown. Put in oven for 15 to 17 minutes until medium rare. Allow lamb to rest for 5 minutes before cutting into 8 ribs."", ""Place 2 oz of wonton noodles in the center of the plate. Place the lamb rack on top and sprinkle with diced onion, pickled mustard greens, lime zest, and cilantro then pour the hot curry on the lamb. Garnish with 2 oz wonton noodles.""]","[""rack lamb"", ""ground cumin"", ""ground coriander"", ""curry powder"", ""turmeric powder"", ""garlic"", ""grapeseed oil"", ""salt"", ""Curry"", ""vegetable oil"", ""yellow curry"", ""red curry"", ""ground cumin"", ""ground coriander"", ""curry powder"", ""turmeric powder"", ""fish sauce"", ""white sugar"", ""coconut milk"", ""package wonton"", ""red onion"", ""lime zest"", ""cilantro leaf"", ""red chili oil""]",Thailand,4157,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Thai Green Curry With Brown Rice,"[""1 cup brown basmati rice, rinsed"", ""2 teaspoons canola oil"", ""1 small white onion, diced"", ""1 tablespoon finely chopped fresh ginger (~1-inch nub peeled)"", ""2 garlic cloves, finely chopped"", ""3 cups fresh green beans"", ""3 carrots, peeled and sliced on the diagonal into 1/4-inch wide rounds, about 1 cup"", ""2 tablespoons thai green curry paste"", ""1 (14 ounce) can light coconut milk"", ""1/2 cup water"", ""1 1/2 teaspoons light brown sugar"", ""1 1/2 teaspoons reduced sodium soy sauce"", ""1 1/2 teaspoons rice vinegar or 1 1/2 teaspoons lime juice"", ""red pepper flakes"", ""2 cups packed Baby Spinach, roughly chopped"", ""chopped cilantro (to garnish)""]","[""Cook the rice according to package directions. Cover and let rest until ready to serve."", ""Heat a large skillet with deep sides over medium heat. Once hot, add the canola oil. Cook the onion, ginger and garlic for about 5 minutes, stirring often. Add the green beans and carrots and cook for 3 more minutes, stirring occasionally."", ""Add curry paste and cook, stirring often, for 2 minutes."", ""Pour the coconut milk into the pan, along with 1/2 cup water and 1 1/2 teaspoons sugar. Bring the mixture to a simmer. Reduce heat as necessary to maintain a gentle simmer and cook until the carrots and green beans are tender and cooked through, about 5 to 10 minutes."", ""Once the vegetables are done cooking, stir the spinach into the mixture and cook until the spinach has wilted, about 30 seconds. Remove the curry from heat and season with rice vinegar and soy sauce. Add red pepper flakes, to taste."", ""Divide rice and curry into bowls and garnish with chopped cilantro.""]","[""brown basmati rice"", ""canola oil"", ""white onion"", ""fresh ginger"", ""garlic"", ""fresh green beans"", ""carrots"", ""thai green curry"", ""light coconut milk"", ""water"", ""light brown sugar"", ""soy sauce"", ""rice vinegar"", ""red pepper"", ""cilantro""]",Thailand,4157,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Thai Curry Turkey Burgers,"[""1 1/4 lbs ground turkey"", ""2 tablespoons Thai curry paste"", ""kosher salt & freshly ground black pepper"", ""2 tablespoons vegetable oil"", ""1 medium lime"", ""2/3 cup mayonnaise"", ""3/4 cup thinly sliced seedless cucumber"", ""1/4 cup fresh cilantro leaves"", ""1 small shallot, thinly sliced"", ""1 tablespoon seasoned rice vinegar"", ""4 hamburger buns with sesame seeds"", ""1 tomatoes, sliced""]","[""Prepare a medium gas or charcoal grill fire."", ""In a medium bowl, gently mix the turkey, curry paste, and 1/4 teaspoons each salt and pepper with your hands just until blended. Form the mixture into four 1/2-inch-thick patties."", ""Oil the grill grate. Grill the burgers, flipping once, until an instant-read thermometer inserted into the centers of the burgers registers 165\u00b0F, 12 to 15 minutes total."", ""While the burgers cook, finely grate 1 teaspoons zest from the lime, then squeeze the lime to yield 1 Tbs. juice. In a small bowl, combine the zest and juice, mayonnaise, and 1/4 teaspoons salt. In another small bowl, toss the cucumber with the cilantro, shallot, and vinegar."", ""Toast the buns cut side down on the grill until browned and heated through, 1 to 2 minutes."", ""Spread the tops and bottoms of the buns with the mayonnaise. Serve the burgers in the buns, topped with a slice of tomato and the cucumber mixture.""]","[""ground turkey"", ""curry"", ""kosher salt"", ""vegetable oil"", ""lime"", ""mayonnaise"", ""cucumber"", ""cilantro"", ""shallot"", ""rice vinegar"", ""buns"", ""tomatoes""]",Thailand,4157,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
